Date,Close
2023-08-15 14:00:00+00:00,72.54
2023-08-15 15:00:00+00:00,72.235
2023-08-15 16:00:00+00:00,72.39
2023-08-15 17:00:00+00:00,72.31
2023-08-15 18:00:00+00:00,72.64
2023-08-15 19:00:00+00:00,72.63
2023-08-16 14:00:00+00:00,72.705
2023-08-16 15:00:00+00:00,72.67
2023-08-16 16:00:00+00:00,71.865
2023-08-16 17:00:00+00:00,71.985
2023-08-16 18:00:00+00:00,71.61
2023-08-16 19:00:00+00:00,71.37
2023-08-17 14:00:00+00:00,72.66
2023-08-17 15:00:00+00:00,72.48
2023-08-17 16:00:00+00:00,72.54
2023-08-17 17:00:00+00:00,72.18
2023-08-17 18:00:00+00:00,72.08
2023-08-17 19:00:00+00:00,71.97
2023-08-18 14:00:00+00:00,72.13
2023-08-18 15:00:00+00:00,72.365
2023-08-18 16:00:00+00:00,72.89
2023-08-18 17:00:00+00:00,73.02
2023-08-18 18:00:00+00:00,72.87
2023-08-18 19:00:00+00:00,72.81
2023-08-21 14:00:00+00:00,72.85
2023-08-21 15:00:00+00:00,73.12
2023-08-21 16:00:00+00:00,72.81
2023-08-21 17:00:00+00:00,72.58
2023-08-21 18:00:00+00:00,72.56
2023-08-21 19:00:00+00:00,72.57
2023-08-22 14:00:00+00:00,72.39
2023-08-22 15:00:00+00:00,72.39
2023-08-22 16:00:00+00:00,72.41
2023-08-22 17:00:00+00:00,72.335
2023-08-22 18:00:00+00:00,72.24
2023-08-22 19:00:00+00:00,72.29
2023-08-23 14:00:00+00:00,71.72
2023-08-23 15:00:00+00:00,71.62
2023-08-23 16:00:00+00:00,71.6
2023-08-23 17:00:00+00:00,71.59
2023-08-23 18:00:00+00:00,71.5
2023-08-23 19:00:00+00:00,71.36
2023-08-24 14:00:00+00:00,71.12
2023-08-24 15:00:00+00:00,71.3
2023-08-24 16:00:00+00:00,71.6
2023-08-24 17:00:00+00:00,71.405
2023-08-24 18:00:00+00:00,71.575
2023-08-24 19:00:00+00:00,71.44
2023-08-25 14:00:00+00:00,72.13
2023-08-25 15:00:00+00:00,71.995
2023-08-25 16:00:00+00:00,71.915
2023-08-25 17:00:00+00:00,71.675
2023-08-25 18:00:00+00:00,72.475
2023-08-25 19:00:00+00:00,72.47
2023-08-28 14:00:00+00:00,72.86
2023-08-28 15:00:00+00:00,72.51
2023-08-28 16:00:00+00:00,72.33
2023-08-28 17:00:00+00:00,72.34
2023-08-28 18:00:00+00:00,72.46
2023-08-28 19:00:00+00:00,72.44
2023-08-29 14:00:00+00:00,72.565
2023-08-29 15:00:00+00:00,72.69
2023-08-29 16:00:00+00:00,72.855
2023-08-29 17:00:00+00:00,73.32
2023-08-29 18:00:00+00:00,73.33
2023-08-29 19:00:00+00:00,73.3
2023-08-30 14:00:00+00:00,73.5
2023-08-30 15:00:00+00:00,73.405
2023-08-30 16:00:00+00:00,73.48
2023-08-30 17:00:00+00:00,73.415
2023-08-30 18:00:00+00:00,73.605
2023-08-30 19:00:00+00:00,73.67
2023-08-31 14:00:00+00:00,74.63
2023-08-31 15:00:00+00:00,74.115
2023-08-31 16:00:00+00:00,74.325
2023-08-31 17:00:00+00:00,74.85
2023-08-31 18:00:00+00:00,74.905
2023-08-31 19:00:00+00:00,75.08
2023-09-01 14:00:00+00:00,76.45
2023-09-01 15:00:00+00:00,76.355
2023-09-01 16:00:00+00:00,76.58
2023-09-01 17:00:00+00:00,76.66
2023-09-01 18:00:00+00:00,76.79
2023-09-01 19:00:00+00:00,76.91
2023-09-04 14:00:00+00:00,76.91
2023-09-04 15:00:00+00:00,76.91
2023-09-04 16:00:00+00:00,76.91
2023-09-04 17:00:00+00:00,76.91
2023-09-04 18:00:00+00:00,76.91
2023-09-04 19:00:00+00:00,76.91
2023-09-05 14:00:00+00:00,77.685
2023-09-05 15:00:00+00:00,78.55
2023-09-05 16:00:00+00:00,78.22
2023-09-05 17:00:00+00:00,77.73
2023-09-05 18:00:00+00:00,77.655
2023-09-05 19:00:00+00:00,77.76
2023-09-06 14:00:00+00:00,77.5
2023-09-06 15:00:00+00:00,78.13
2023-09-06 16:00:00+00:00,78.35
2023-09-06 17:00:00+00:00,78.64
2023-09-06 18:00:00+00:00,78.445
2023-09-06 19:00:00+00:00,78.51
2023-09-07 14:00:00+00:00,78.41
2023-09-07 15:00:00+00:00,78.3
2023-09-07 16:00:00+00:00,77.52
2023-09-07 17:00:00+00:00,77.89
2023-09-07 18:00:00+00:00,77.89
2023-09-07 19:00:00+00:00,77.95
2023-09-08 14:00:00+00:00,78.485
2023-09-08 15:00:00+00:00,78.495
2023-09-08 16:00:00+00:00,78.43
2023-09-08 17:00:00+00:00,78.505
2023-09-08 18:00:00+00:00,78.34
2023-09-08 19:00:00+00:00,78.29
2023-09-11 14:00:00+00:00,78.55
2023-09-11 15:00:00+00:00,78.58
2023-09-11 16:00:00+00:00,78.66
2023-09-11 17:00:00+00:00,78.435
2023-09-11 18:00:00+00:00,78.42
2023-09-11 19:00:00+00:00,78.36
2023-09-12 14:00:00+00:00,79.815
2023-09-12 15:00:00+00:00,79.805
2023-09-12 16:00:00+00:00,79.825
2023-09-12 17:00:00+00:00,79.795
2023-09-12 18:00:00+00:00,79.71
2023-09-12 19:00:00+00:00,79.72
2023-09-13 14:00:00+00:00,79.89
2023-09-13 15:00:00+00:00,79.69
2023-09-13 16:00:00+00:00,79.55
2023-09-13 17:00:00+00:00,79.36
2023-09-13 18:00:00+00:00,79.49
2023-09-13 19:00:00+00:00,79.665
2023-09-14 14:00:00+00:00,80.81
2023-09-14 15:00:00+00:00,80.785
2023-09-14 16:00:00+00:00,81.015
2023-09-14 17:00:00+00:00,80.99
2023-09-14 18:00:00+00:00,81.03
2023-09-14 19:00:00+00:00,81.1
2023-09-15 14:00:00+00:00,80.99
2023-09-15 15:00:00+00:00,80.99
2023-09-15 16:00:00+00:00,81.0
2023-09-15 17:00:00+00:00,81.03
2023-09-15 18:00:00+00:00,81.275
2023-09-15 19:00:00+00:00,81.3
2023-09-18 14:00:00+00:00,81.66
2023-09-18 15:00:00+00:00,81.65
2023-09-18 16:00:00+00:00,81.13
2023-09-18 17:00:00+00:00,80.97
2023-09-18 18:00:00+00:00,81.315
2023-09-18 19:00:00+00:00,81.46
2023-09-19 14:00:00+00:00,82.06
